,ts_code,symbol,name,area,industry
2592,301198.SZ,301198,喜悦智行,浙江,塑料
2593,301199.SZ,301199,迈赫股份,山东,专用机械
2594,301200.SZ,301200,大族数控,深圳,专用机械
2595,301201.SZ,301201,诚达药业,浙江,生物制药
2596,301206.SZ,301206,三元生物,山东,食品
2597,301207.SZ,301207,华兰疫苗,河南,生物制药
2598,301208.SZ,301208,C中亦,北京,软件服务
2599,301211.SZ,301211,亨迪药业,湖北,化学制药
2600,301212.SZ,301212,联盛化学,浙江,化工原料
2601,301213.SZ,301213,观想科技,四川,软件服务
2602,301215.SZ,301215,中汽股份,江苏,汽车服务
2603,301216.SZ,301216,万凯新材,浙江,化工原料
2604,301217.SZ,301217,铜冠铜箔,安徽,元器件
2605,301218.SZ,301218,华是科技,浙江,软件服务
2606,301219.SZ,301219,腾远钴业,江西,小金属
2607,301220.SZ,301220,亚香股份,江苏,化工原料
2608,301221.SZ,301221,光庭信息,湖北,软件服务
2609,301222.SZ,301222,浙江恒威,浙江,电气设备
2610,301226.SZ,301226,祥明智能,江苏,电气设备
2611,301228.SZ,301228,实朴检测,上海,综合类
2612,301229.SZ,301229,纽泰格,江苏,汽车配件
2613,301233.SZ,301233,C盛帮,四川,橡胶
2614,301234.SZ,301234,五洲医疗,安徽,医疗保健
2615,301235.SZ,301235,华康医疗,湖北,医疗保健
2616,301236.SZ,301236,软通动力,北京,软件服务
2617,301237.SZ,301237,和顺科技,浙江,塑料
2618,301238.SZ,301238,瑞泰新材,江苏,化工原料
2619,301239.SZ,301239,普瑞眼科,四川,医疗保健
2620,301248.SZ,301248,杰创智能,广东,软件服务
2621,301256.SZ,301256,华融化学,四川,化工原料
2622,301257.SZ,301257,普蕊斯,上海,医疗保健
2623,301258.SZ,301258,富士莱,江苏,化学制药
2624,301259.SZ,301259,艾布鲁,湖南,环境保护
2625,301263.SZ,301263,泰恩康,广东,医药商业
2626,301266.SZ,301266,宇邦新材,江苏,电气设备
2627,301268.SZ,301268,铭利达,深圳,机械基件
2628,301279.SZ,301279,金道科技,浙江,机械基件
2629,301286.SZ,301286,侨源股份,四川,化工原料
2630,301288.SZ,301288,清研环境,深圳,环境保护
2631,301289.SZ,301289,国缆检测,上海,综合类
2632,301298.SZ,301298,东利机械,河北,汽车配件
2633,301302.SZ,301302,华如科技,北京,软件服务
2634,301312.SZ,301312,C智立方,深圳,专用机械
