,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
2194,300059.SZ,20190704,13.58,13.72,13.47,13.59,13.52,0.07,0.5178,1083138.5,1473130.2,13.728999999999953,13.24149999999996,14.290600000000051,15.178399999999975,14.347250000000004,1921278.8084999989,1804993.1179999975,0.0007363770250368031,0.01822157434402332,-5.0,-2.100000000000001,-7.100000000000001
2195,300059.SZ,20190705,13.58,13.68,13.46,13.65,13.59,0.06,0.4415,991594.24,1348559.84,13.688999999999954,13.310499999999958,14.189000000000052,15.179799999999974,14.351400000000003,1905941.358499999,1789625.1873999974,0.005154639175257753,0.016081871345029156,-5.0,-2.100000000000001,-7.100000000000001
2196,300059.SZ,20190708,13.51,13.62,12.96,13.0,13.65,-0.65,-4.7619,1765384.44,2330832.526,13.607999999999953,13.351999999999958,14.07240000000005,15.178466666666642,14.353850000000001,1926760.068999999,1791445.8905999972,0.03774981495188748,0.04845814977973557,-5.0,-12.600000000000003,-17.6
2197,300059.SZ,20190709,13.05,13.15,12.86,13.08,13.0,0.08,0.6154,1231358.55,1600806.786,13.538999999999954,13.349999999999957,13.95260000000005,15.180266666666641,14.356350000000003,1827813.988499999,1787306.1969999971,0.0022988505747125946,0.02205323193916357,-5.0,-4.1000000000000005,-9.100000000000001
2198,300059.SZ,20190710,13.05,13.1,12.86,12.92,13.08,-0.16,-1.2232,817710.04,1061299.315,13.480999999999952,13.352999999999957,13.845800000000049,15.18073333333331,14.359200000000003,1774881.156499999,1768695.0649999974,0.009961685823754849,0.01832061068702292,-5.0,-6.100000000000003,-11.100000000000003
2199,300059.SZ,20190711,13.04,13.18,12.88,12.94,12.92,0.02,0.1548,972996.14,1267883.59,13.408999999999953,13.354999999999958,13.74080000000005,15.18153333333331,14.368300000000003,1748671.3069999989,1756161.1101999974,0.007668711656441691,0.02276176024279203,-5.0,-6.100000000000003,-11.100000000000003
2200,300059.SZ,20190712,12.97,13.2,12.88,13.15,12.94,0.21,1.6229,1038877.06,1359627.729,13.368999999999952,13.386999999999958,13.671200000000049,15.181266666666643,14.379650000000003,1733873.723999999,1715634.3181999975,0.013878180416345389,0.02424242424242413,-5.0,-6.100000000000003,-11.100000000000003
2201,300059.SZ,20190715,13.21,14.1,13.1,13.88,13.15,0.73,5.5513,2970924.4,4064202.569,13.357999999999953,13.454499999999959,13.621000000000048,15.189466666666643,14.394850000000003,1836716.672999999,1741096.6481999976,0.05071915215745646,0.07092198581560284,-5.0,-3.099999999999999,-8.1
2202,300059.SZ,20190716,13.8,14.06,13.76,13.99,13.88,0.11,0.7925,2049885.24,2859248.805,13.371999999999954,13.519999999999959,13.60580000000005,15.197266666666641,14.410300000000001,1886081.871499999,1724673.4749999973,0.013768115942028949,0.021337126600284546,-5.0,3.3999999999999995,-1.6000000000000005
2203,300059.SZ,20190717,13.98,14.55,13.93,14.27,13.99,0.28,2.0014,3171757.17,4539835.241,13.446999999999955,13.589999999999957,13.59040000000005,15.203799999999974,14.429500000000003,1893600.258499999,1742443.8699999973,0.020743919885550726,0.042611683848797315,-5.0,-2.4999999999999996,-7.5
2204,300059.SZ,20190718,14.16,14.62,14.13,14.23,14.27,-0.04,-0.2803,2719535.36,3916341.249,13.510999999999953,13.619999999999958,13.574000000000051,15.208999999999975,14.448250000000003,1828907.871499999,1763374.4723999975,0.004943502824858777,0.0335157318741449,-5.0,2.9999999999999996,-2.0000000000000004
2205,300059.SZ,20190719,14.47,14.96,14.38,14.79,14.23,0.56,3.9353,2690051.87,3945366.101,13.624999999999952,13.65699999999996,13.568800000000051,15.219466666666642,14.468800000000003,1774648.774999999,1784729.6449999977,0.022114720110573496,0.03877005347593583,-5.0,5.4999999999999964,0.49999999999999645
2206,300059.SZ,20190722,14.84,14.93,14.11,14.19,14.79,-0.6,-4.0568,2529401.31,3631292.209,13.743999999999952,13.67599999999996,13.531800000000054,15.228866666666642,14.485550000000003,1802704.0679999988,1773345.0165999976,0.04380053908355797,0.05492297387809781,-5.0,-2.4999999999999996,-7.5
2207,300059.SZ,20190723,14.3,14.51,14.2,14.45,14.19,0.26,1.8323,1827235.34,2627763.204,13.880999999999952,13.70999999999996,13.511000000000054,15.239999999999974,14.504000000000001,1785480.207499999,1775495.9949999976,0.01048951048951039,0.021364576154376327,-5.0,3.9999999999999987,-1.0000000000000013
2208,300059.SZ,20190724,14.5,14.65,14.27,14.36,14.45,-0.09,-0.6228,2389093.39,3458301.613,14.024999999999952,13.752999999999961,13.489000000000054,15.250399999999972,14.519700000000002,1840726.6534999993,1791996.9319999975,0.009655172413793142,0.025938566552901075,-5.0,1.0000000000000009,-3.999999999999999
2209,300059.SZ,20190725,14.29,14.53,14.24,14.52,14.36,0.16,1.1142,1540500.75,2223996.191,14.182999999999954,13.795999999999959,13.464200000000053,15.261333333333305,14.537150000000002,1828287.6809999992,1789389.8213999975,0.01609517144856546,0.01995870612525803,-5.0,3.9999999999999987,-1.0000000000000013
2210,300059.SZ,20190726,14.51,14.51,14.26,14.37,14.52,-0.15,-1.0331,1207098.29,1733726.047,14.304999999999954,13.836999999999957,13.440200000000052,15.271133333333303,14.553200000000002,1827720.584999999,1786903.7327999976,0.009648518263266752,0.01722949689869056,-5.0,3.9999999999999987,-1.0000000000000013
2211,300059.SZ,20190729,14.29,14.33,14.0,14.1,14.37,-0.27,-1.8789,1511232.54,2132148.787,14.326999999999952,13.842499999999959,13.425600000000053,15.276866666666638,14.568500000000002,1769264.857999999,1781231.0183999976,0.013296011196640974,0.023028611304954646,-5.0,3.9999999999999987,-1.0000000000000013
2212,300059.SZ,20190730,14.15,14.78,14.11,14.52,14.1,0.42,2.9787,2718128.84,3942928.913,14.379999999999953,13.875999999999957,13.41340000000005,15.28779999999997,14.584850000000001,1835829.102499999,1804136.4145999977,0.026148409893992877,0.04533152909336942,-5.0,-2.4999999999999996,-7.5
2213,300059.SZ,20190731,14.46,14.57,14.34,14.55,14.52,0.03,0.2066,1475959.69,2136417.518,14.407999999999953,13.927499999999958,13.396400000000051,15.298999999999973,14.604600000000003,1835093.1579999991,1804172.9175999975,0.006224066390041484,0.01578586135895679,-5.0,5.999999999999998,0.9999999999999982
2214,300059.SZ,20190801,14.46,14.55,14.2,14.44,14.55,-0.11,-0.756,1604033.11,2304758.966,14.428999999999954,13.96999999999996,13.432800000000052,15.31066666666664,14.624000000000002,1861137.888499999,1808963.7109999976,0.0013831258644537586,0.02405498281786951,-5.0,5.999999999999998,0.9999999999999982
2215,300059.SZ,20190802,14.0,14.16,13.84,14.08,14.44,-0.36,-2.4931,2180249.91,3054180.74,14.357999999999956,13.99149999999996,13.462800000000051,15.320733333333305,14.640500000000001,1920570.671999999,1820616.3085999975,0.0057142857142857195,0.022598870056497196,-5.0,5.999999999999998,0.9999999999999982
2216,300059.SZ,20190805,13.9,14.08,13.43,13.52,14.08,-0.56,-3.9773,2247500.52,3095529.497,14.290999999999958,14.01749999999996,13.482600000000053,15.326133333333303,14.657300000000003,1944676.4759999993,1842194.6875999975,0.027338129496402932,0.046164772727272756,-5.0,-2.4999999999999996,-7.5
2217,300059.SZ,20190806,13.17,13.62,12.91,13.39,13.52,-0.13,-0.9615,2605084.31,3452950.534,14.184999999999956,14.032999999999959,13.49120000000005,15.331866666666635,14.6713,2013362.7639999997,1844157.1981999977,0.016704631738800352,0.052129221732745895,-5.0,-10.000000000000004,-15.000000000000004
2218,300059.SZ,20190807,13.44,13.45,13.05,13.08,13.39,-0.31,-2.3152,1477874.93,1955720.478,14.056999999999956,14.040999999999958,13.491800000000053,15.3355333333333,14.68375,2046371.0084999998,1834416.8959999976,0.026785714285714246,0.029739776951672757,-5.0,-10.000000000000004,-15.000000000000004
2219,300059.SZ,20190808,13.41,13.52,13.23,13.25,13.08,0.17,1.2997,1596095.86,2134123.698,13.929999999999955,14.056499999999957,13.495800000000054,15.342333333333299,14.6974,2077525.9944999996,1833987.3075999976,0.011931394481730064,0.02144970414201177,-5.0,-3.500000000000001,-8.5
2220,300059.SZ,20190809,13.37,13.41,13.02,13.09,13.25,-0.16,-1.2075,1218356.94,1606214.843,13.801999999999955,14.053499999999957,13.501400000000055,15.348799999999967,14.707900000000002,2086499.9884999995,1830299.2777999972,0.020942408376963303,0.029082774049217046,-5.0,-10.000000000000004,-15.000000000000004
2221,300059.SZ,20190812,13.22,13.69,13.22,13.68,13.09,0.59,4.5073,2006504.0,2703230.888,13.759999999999957,14.043499999999957,13.522000000000055,15.360599999999968,14.7215,2038278.9684999995,1850403.9203999972,0.03479576399394849,0.03433162892622344,-5.0,-0.49999999999999956,-5.5
2222,300059.SZ,20190813,13.46,13.51,13.37,13.44,13.68,-0.24,-1.7544,1200516.63,1611403.364,13.651999999999958,14.015999999999957,13.538000000000057,15.369533333333301,14.729750000000001,1995810.5379999995,1850051.7487999974,0.001485884101040219,0.010362694300518177,-5.0,-1.5000000000000013,-6.500000000000002
2223,300059.SZ,20190814,13.74,13.78,13.46,13.48,13.44,0.04,0.2976,1555067.02,2115957.459,13.544999999999959,13.976499999999959,13.556600000000058,15.38039999999997,14.732300000000002,1914976.0304999996,1858873.2877999973,0.01892285298398834,0.023222060957909907,-5.0,-5.000000000000002,-10.000000000000002
2224,300059.SZ,20190815,13.15,13.68,13.08,13.65,13.48,0.17,1.2611,1681878.76,2255423.135,13.46599999999996,13.947499999999957,13.577800000000057,15.391466666666638,14.737550000000004,1863093.2004999996,1868349.2563999975,0.03802281368821293,0.043859649122806994,-5.0,-2.4999999999999996,-7.5
2225,300059.SZ,20190816,13.57,14.09,13.57,13.82,13.65,0.17,1.2454,2566389.75,3556981.552,13.43999999999996,13.898999999999955,13.608800000000057,15.398333333333307,14.744400000000006,1856910.0944999997,1893710.1865999976,0.018422991893883568,0.03690560681334277,-5.0,-2.4999999999999996,-7.5
2226,300059.SZ,20190819,14.05,15.2,13.97,15.2,13.82,1.38,9.9855,4837679.28,7089786.139,13.607999999999961,13.949499999999954,13.66940000000006,15.41419999999997,14.757150000000003,1972323.9929999996,1963483.5675999976,0.08185053380782907,0.08092105263157887,-5.0,2.4999999999999982,-2.5000000000000018
2227,300059.SZ,20190820,15.41,15.41,14.79,14.86,15.2,-0.34,-2.2368,3614270.11,5447751.55,13.754999999999962,13.969999999999956,13.70420000000006,15.428266666666637,14.770950000000004,2061675.7314999993,1971563.3665999975,0.03569110966904612,0.040233614536015636,-5.0,5.4999999999999964,0.49999999999999645
2228,300059.SZ,20190821,14.83,14.95,14.76,14.79,14.86,-0.07,-0.4711,1848749.87,2744645.593,13.925999999999963,13.991499999999956,13.74280000000006,15.441999999999972,14.784300000000005,2034658.5554999993,1971011.0303999975,0.002697235333782935,0.012709030100334416,-5.0,13.999999999999996,8.999999999999996
2229,300059.SZ,20190822,14.84,14.94,14.72,14.88,14.79,0.09,0.6085,1598809.92,2371697.793,14.088999999999961,14.009499999999957,13.78240000000006,15.45779999999997,14.796600000000005,2037574.0139999993,1973043.3661999977,0.0026954177897574746,0.014725568942436337,-5.0,13.999999999999996,8.999999999999996
2230,300059.SZ,20190823,14.92,15.3,14.74,14.76,14.88,-0.12,-0.8065,2287615.73,3428280.003,14.255999999999961,14.028999999999957,13.82740000000006,15.471799999999973,14.808550000000007,2091599.8859999992,1992099.1063999978,0.010723860589812341,0.03660130718954251,-5.0,1.0000000000000009,-3.999999999999999
2231,300059.SZ,20190826,14.4,14.65,14.35,14.47,14.76,-0.29,-1.9648,2126199.91,3078738.008,14.33499999999996,14.047499999999957,13.86620000000006,15.484733333333303,14.819050000000006,2122348.2544999993,2016341.7961999977,0.004861111111111131,0.02047781569965875,-5.0,5.999999999999998,0.9999999999999982
2232,300059.SZ,20190827,14.59,15.25,14.53,14.88,14.47,0.41,2.8334,3042289.9,4532002.942,14.47899999999996,14.065499999999957,13.910200000000062,15.497266666666638,14.828600000000009,2138556.307499999,2055935.9687999978,0.01987662782727902,0.0472131147540984,-5.0,5.4999999999999964,0.49999999999999645
2233,300059.SZ,20190828,14.76,14.85,14.6,14.65,14.88,-0.23,-1.5457,1557652.6,2287349.031,14.595999999999961,14.070499999999956,13.94580000000006,15.509466666666636,14.83720000000001,2142640.9529999993,2026661.2321999976,0.007452574525745219,0.016835016835016835,-5.0,4.599999999999998,-0.40000000000000213
2234,300059.SZ,20190829,14.7,14.81,14.51,14.54,14.65,-0.11,-0.7509,1254028.67,1836413.882,14.68499999999996,14.075499999999957,13.96400000000006,15.522266666666637,14.84565000000001,2125140.7309999997,1971474.1435999977,0.010884353741496608,0.02025658338960167,-5.0,4.599999999999998,-0.40000000000000213
2235,300059.SZ,20190830,14.75,14.9,14.26,14.47,14.54,-0.07,-0.4814,1835738.94,2682585.285,14.749999999999961,14.09499999999996,13.97240000000006,15.532866666666635,14.853400000000008,2107915.1824999996,1932684.2463999977,0.018983050847457585,0.04295302013422823,-5.0,-1.8999999999999995,-6.8999999999999995
2236,300059.SZ,20190902,14.46,15.21,14.45,15.02,14.47,0.55,3.801,3004519.43,4474308.719,14.731999999999962,14.169999999999959,13.996600000000063,15.547133333333301,14.867150000000008,2145766.1279999996,1953408.725999998,0.03872752420470254,0.04996712689020391,-5.0,6.099999999999996,1.099999999999996
2237,300059.SZ,20190903,15.01,15.06,14.81,14.98,15.02,-0.04,-0.2663,1958068.45,2923105.126,14.743999999999962,14.24949999999996,14.020800000000063,15.561999999999967,14.880350000000007,2113415.3349999995,1949135.843999998,0.0019986675549633153,0.016600265604249667,-5.0,14.600000000000001,9.600000000000001
2238,300059.SZ,20190904,14.95,15.72,14.9,15.5,14.98,0.52,3.4713,3578265.56,5488203.576,14.814999999999964,14.37049999999996,14.060800000000063,15.580199999999968,14.893550000000007,2218434.8664999995,1995017.865799998,0.03678929765886293,0.05216284987277355,-5.0,3.0999999999999974,-1.9000000000000026
2239,300059.SZ,20190905,15.96,16.98,15.96,16.05,15.5,0.55,3.5484,5517431.52,9022195.89,14.931999999999965,14.510499999999961,14.108600000000063,15.60099999999997,14.908600000000009,2414501.6495,2069580.8921999978,0.005639097744360893,0.06007067137809185,-5.0,8.599999999999996,3.599999999999996
2240,300059.SZ,20190906,16.34,16.4,15.97,16.3,16.05,0.25,1.5576,2942466.68,4767391.188,15.085999999999967,14.670999999999964,14.163600000000063,15.623466666666639,14.92525000000001,2500707.1365,2104061.421599998,0.0024479804161566185,0.02621951219512183,-5.0,8.099999999999996,3.099999999999996
2241,300059.SZ,20190909,16.66,16.7,16.3,16.5,16.3,0.2,1.227,3444357.8,5679392.033,15.288999999999968,14.811999999999964,14.213800000000063,15.647533333333307,14.93860000000001,2572599.8264999995,2119341.635999998,0.009603841536614654,0.023952095808383148,-5.0,9.099999999999996,4.099999999999996
2242,300059.SZ,20190910,16.4,16.84,16.14,16.44,16.5,-0.06,-0.3636,3009519.67,4939024.112,15.444999999999968,14.961999999999964,14.265600000000063,15.672733333333309,14.95130000000001,2663049.9784999997,2151795.1503999983,0.0024390243902440672,0.04156769596199521,-5.0,6.099999999999996,1.099999999999996
2243,300059.SZ,20190911,16.61,16.75,16.34,16.42,16.44,-0.02,-0.1217,2643599.68,4372293.852,15.621999999999968,15.108999999999963,14.323600000000063,15.69913333333331,14.963650000000012,2717476.6114999996,2174853.572399998,0.011438892233594084,0.024477611940298516,0.27185857345510267,11.599999999999996,11.871858573455098
2244,300059.SZ,20190912,16.53,16.63,16.16,16.55,16.42,0.13,0.7917,2197804.75,3614808.208,15.82299999999997,15.253999999999966,14.382800000000062,15.723666666666643,14.979500000000012,2743272.9109999994,2197146.8973999983,0.0012099213551118918,0.02826217678893559,1.9883846000621241,8.099999999999996,10.08838460006212
2245,300059.SZ,20190916,16.6,16.62,16.15,16.27,16.55,-0.28,-1.6918,1894401.31,3101323.315,16.00299999999997,15.376499999999965,14.43520000000006,15.743599999999976,14.993650000000011,2709673.4889999996,2215203.0387999984,0.019879518072289267,0.02827918170878474,3.008746929508744,7.099999999999996,10.10874692950874
2246,300059.SZ,20190917,16.19,16.23,15.58,15.7,16.27,-0.57,-3.5034,2504201.66,3972514.238,16.07099999999997,15.401499999999965,14.489200000000062,15.758199999999972,15.006150000000012,2592999.608,2229979.3831999986,0.030265596046942678,0.04004929143561308,-5.0,6.099999999999996,1.099999999999996
2247,300059.SZ,20190918,15.79,15.8,15.44,15.58,15.7,-0.12,-0.7643,1530522.04,2389015.051,16.130999999999972,15.437499999999963,14.539200000000061,15.772599999999972,15.020000000000012,2488812.2045,2235962.6529999985,0.013299556681443895,0.022784810126582355,-5.0,12.599999999999996,7.599999999999996
2248,300059.SZ,20190919,15.69,15.83,15.5,15.83,15.58,0.25,1.6046,1766233.07,2769067.972,16.163999999999973,15.48949999999996,14.597400000000064,15.784933333333305,15.034900000000011,2484686.3645,2254933.1135999984,0.008922880815806283,0.02084649399873658,2.891525082460765,14.600000000000001,17.491525082460768
2249,300059.SZ,20190920,15.72,15.77,15.5,15.64,15.83,-0.19,-1.2003,1567949.0,2452048.744,16.122999999999973,15.52749999999996,14.651400000000063,15.796733333333304,15.04900000000001,2483143.3185,2266832.1707999986,0.005089058524173033,0.017121116043119822,-5.0,14.600000000000001,9.600000000000001
2250,300059.SZ,20190923,15.5,15.52,15.26,15.42,15.64,-0.22,-1.4066,1622944.04,2492850.636,16.03499999999997,15.560499999999962,14.696800000000062,15.809133333333305,15.06015000000001,2449909.734,2278513.5103999986,0.0051612903225806495,0.016752577319587614,-5.0,14.600000000000001,9.600000000000001
2251,300059.SZ,20190924,15.47,15.79,15.35,15.49,15.42,0.07,0.454,1985794.82,3089161.656,15.933999999999973,15.61149999999996,14.729000000000063,15.815933333333305,15.074350000000008,2442889.4795,2258810.9187999982,0.0012928248222365594,0.027865737808739677,-5.0,11.599999999999996,6.599999999999996
2252,300059.SZ,20190925,15.35,15.56,15.25,15.38,15.49,-0.11,-0.7101,1619706.45,2494922.163,15.827999999999971,15.63649999999996,14.756800000000062,15.822466666666639,15.087150000000008,2371760.307,2250207.3429999985,0.001954397394136882,0.019922879177377922,-5.0,14.600000000000001,9.600000000000001
2253,300059.SZ,20190926,15.45,15.53,14.93,15.01,15.38,-0.37,-2.4057,2171737.48,3310566.765,15.686999999999973,15.654499999999961,14.771600000000062,15.826133333333306,15.09575000000001,2402464.551,2230206.9491999983,0.02847896440129447,0.038634900193174476,-5.0,-1.8999999999999995,-6.8999999999999995
2254,300059.SZ,20190927,15.08,15.25,15.01,15.22,15.01,0.21,1.3991,1199574.82,1814982.827,15.55399999999997,15.688499999999962,14.791400000000062,15.825399999999972,15.10460000000001,2399741.8584999996,2199807.7383999983,0.009283819628647253,0.0157377049180328,-5.0,12.599999999999996,7.599999999999996
2255,300059.SZ,20190930,15.18,15.25,14.73,14.78,15.22,-0.44,-2.8909,1157330.38,1737727.699,15.40499999999997,15.70399999999996,14.791200000000062,15.811533333333307,15.112400000000012,2365821.4305,2169153.3085999982,0.026350461133069852,0.034098360655737674,-5.0,-7.400000000000004,-12.400000000000004
2256,300059.SZ,20191008,14.84,14.94,14.67,14.77,14.78,-0.01,-0.0677,1146029.66,1697776.858,15.311999999999973,15.691499999999959,14.802800000000062,15.786333333333305,15.12235000000001,2272896.942,2141485.875599998,0.004716981132075491,0.018072289156626477,-5.0,-0.9000000000000018,-5.900000000000002
2257,300059.SZ,20191009,14.61,14.92,14.51,14.92,14.77,0.15,1.0156,1147243.07,1691700.899,15.24599999999997,15.688499999999959,14.81220000000006,15.755799999999972,15.13305000000001,2232355.6729999995,2127886.0301999976,0.02121834360027382,0.027479892761394113,-5.0,0.10000000000000064,-4.8999999999999995
2258,300059.SZ,20191010,14.9,15.09,14.82,15.06,14.92,0.14,0.9383,1456900.08,2183635.374,15.168999999999969,15.66649999999996,14.826200000000059,15.72979999999997,15.144350000000008,2126287.3989999993,2109242.1639999975,0.010738255033557057,0.01789264413518884,-5.0,4.599999999999998,-0.40000000000000213
2259,300059.SZ,20191011,15.09,15.52,14.89,15.31,15.06,0.25,1.66,2328024.67,3553281.888,15.135999999999967,15.62949999999996,14.842000000000057,15.701199999999972,15.156500000000008,1966817.0564999997,2124992.642399998,0.014579191517561341,0.04059278350515458,-5.0,7.599999999999996,2.599999999999996
2260,300059.SZ,20191014,15.51,15.87,15.35,15.48,15.31,0.17,1.1104,2549924.06,3981297.388,15.141999999999967,15.588499999999959,14.864200000000057,15.665066666666638,15.169400000000007,1947189.9255,2151849.157799998,0.001934235976789127,0.03276622558286072,-5.0,11.599999999999996,6.599999999999996
2261,300059.SZ,20191015,15.58,15.78,15.35,15.54,15.48,0.06,0.3876,1865145.3,2900669.69,15.146999999999966,15.54049999999996,14.893000000000056,15.628999999999973,15.180900000000008,1868229.3005,2158927.4129999974,0.0025673940949936407,0.02724968314321925,-5.0,11.599999999999996,6.599999999999996
2262,300059.SZ,20191016,15.6,15.77,15.38,15.4,15.54,-0.14,-0.9009,1455130.42,2264249.198,15.148999999999967,15.48849999999996,14.910600000000056,15.589799999999972,15.193500000000007,1790509.838,2133667.4445999973,0.012820512820512775,0.02473050095117304,-5.0,12.599999999999996,7.599999999999996
2263,300059.SZ,20191017,15.35,15.54,15.21,15.28,15.4,-0.12,-0.7792,1063165.14,1630198.443,15.175999999999968,15.431499999999957,14.925200000000057,15.543533333333308,15.20555000000001,1711488.111,2125411.5535999974,0.004560260586319237,0.021235521235521127,-5.0,14.600000000000001,9.600000000000001
2264,300059.SZ,20191018,15.34,15.4,14.8,14.82,15.28,-0.46,-3.0105,1633335.03,2459856.233,15.135999999999967,15.344999999999956,14.932800000000057,15.50013333333331,15.21620000000001,1683264.625,2125997.5919999974,0.033898305084745735,0.03896103896103894,-5.0,-9.400000000000004,-14.400000000000004
2265,300059.SZ,20191021,14.86,14.88,14.58,14.77,14.82,-0.05,-0.3374,1158871.79,1704476.068,15.134999999999968,15.269999999999957,14.946600000000055,15.469933333333307,15.227200000000009,1646488.149,2105570.0295999977,0.006056527590847904,0.020161290322580693,-5.0,-0.9000000000000018,-5.900000000000002
2266,300059.SZ,20191022,14.8,14.96,14.75,14.96,14.77,0.19,1.2864,1032414.68,1532471.419,15.153999999999968,15.232999999999956,14.975400000000057,15.43686666666664,15.23845000000001,1572898.8,2081268.3127999979,0.01081081081081082,0.01403743315508027,-5.0,-2.9000000000000017,-7.900000000000002
2267,300059.SZ,20191023,14.99,15.06,14.72,14.77,14.96,-0.19,-1.2701,1087518.87,1621738.01,15.138999999999971,15.192499999999956,15.003000000000057,15.39986666666664,15.249650000000008,1550748.6415000001,2050917.0039999979,0.014676450967311584,0.02257636122177954,-5.0,-2.9000000000000017,-7.900000000000002
2268,300059.SZ,20191024,14.78,15.03,14.73,14.85,14.77,0.08,0.5416,1081930.36,1609158.448,15.11799999999997,15.143499999999957,15.038400000000056,15.369333333333307,15.261250000000008,1516533.506,2042998.1125999978,0.004736129905277421,0.019960079840319292,-5.0,-0.9000000000000018,-5.900000000000002
2269,300059.SZ,20191025,14.81,15.12,14.63,15.08,14.85,0.23,1.5488,1577590.85,2352409.441,15.09499999999997,15.115499999999958,15.075000000000056,15.340466666666641,15.275500000000006,1517015.5985,2042628.0123999978,0.01823092505064143,0.03240740740740731,-5.0,0.10000000000000064,-4.8999999999999995
2270,300059.SZ,20191028,15.54,16.06,15.23,15.87,15.08,0.79,5.2387,3792743.14,5936356.1,15.133999999999972,15.137999999999957,15.130600000000056,15.317933333333306,15.294250000000007,1625505.5535000002,2094115.7363999977,0.02123552123552124,0.051681195516811856,-5.0,8.099999999999996,3.099999999999996
2271,300059.SZ,20191029,15.68,15.69,15.16,15.18,15.87,-0.69,-4.3478,2319122.28,3583114.533,15.097999999999974,15.122499999999956,15.160600000000056,15.285999999999973,15.310600000000006,1642171.9265000003,2100368.1019999976,0.03188775510204082,0.03377947737412361,-5.0,-1.9,-6.9
2272,300059.SZ,20191030,15.1,15.25,14.96,14.99,15.18,-0.19,-1.2516,1315206.75,1982301.755,15.056999999999974,15.102999999999957,15.191600000000056,15.255266666666639,15.325050000000006,1626946.9415000002,2102661.904399998,0.007284768211920492,0.019016393442622896,-5.0,-4.900000000000002,-9.900000000000002
2273,300059.SZ,20191031,15.04,15.13,14.87,14.92,14.99,-0.07,-0.467,1002408.97,1502317.489,15.020999999999972,15.098499999999959,15.220400000000055,15.22226666666664,15.340400000000006,1568480.5160000003,2091608.743399998,0.007978723404255268,0.017184401850627994,-5.0,-4.900000000000002,-9.900000000000002
2274,300059.SZ,20191101,14.85,15.23,14.81,15.16,14.92,0.24,1.6086,1362313.54,2054975.118,15.054999999999973,15.095499999999959,15.250600000000054,15.188399999999975,15.356250000000006,1576617.452,2085217.438999998,0.020875420875420908,0.027577150361129343,-5.0,-9.400000000000004,-14.400000000000004
2275,300059.SZ,20191104,15.22,15.41,15.1,15.2,15.16,0.04,0.2639,1323014.85,2018698.796,15.09799999999997,15.11649999999996,15.278200000000053,15.157399999999974,15.368300000000007,1584901.6755000004,2060349.9409999978,0.0013140604467806406,0.020116807268007818,-5.0,-0.9000000000000018,-5.900000000000002
2276,300059.SZ,20191105,15.2,15.58,15.17,15.36,15.2,0.16,1.0526,1959538.16,3017317.578,15.137999999999971,15.145999999999962,15.281400000000053,15.134533333333309,15.381000000000006,1625577.1005000002,2002787.1185999978,0.010526315789473694,0.02631578947368422,-5.0,1.6000000000000005,-3.3999999999999995
2277,300059.SZ,20191106,15.3,15.34,14.98,15.07,15.36,-0.29,-1.888,1325923.58,2012746.484,15.167999999999969,15.15349999999996,15.285600000000054,15.112666666666643,15.392600000000007,1634511.1260000002,1957020.1879999978,0.015032679738562118,0.023468057366362413,-5.0,-4.900000000000002,-9.900000000000002
2278,300059.SZ,20191107,14.99,15.24,14.96,15.14,15.07,0.07,0.4645,908264.04,1371897.001,15.196999999999969,15.15749999999996,15.292600000000055,15.090866666666644,15.404650000000006,1607079.3240000003,1938210.4713999978,0.010006671114076075,0.01837270341207345,-5.0,-2.9000000000000017,-7.900000000000002
2279,300059.SZ,20191108,15.29,15.38,15.05,15.07,15.14,-0.07,-0.4624,1337141.78,2038115.106,15.195999999999966,15.14549999999996,15.296400000000055,15.071266666666643,15.417450000000006,1557535.1795,1932977.1085999978,0.01438848920863302,0.021456436931079327,-5.0,-4.900000000000002,-9.900000000000002
2280,300059.SZ,20191111,14.9,14.94,14.53,14.6,15.07,-0.47,-3.1188,1512853.89,2230711.567,15.068999999999965,15.101499999999959,15.293200000000056,15.039399999999974,15.427150000000006,1505681.6710000003,1917481.8717999978,0.02013422818791951,0.02744310575635878,-5.0,-9.400000000000004,-14.400000000000004
2281,300059.SZ,20191112,14.56,14.63,14.29,14.53,14.6,-0.07,-0.4795,1291771.23,1865431.159,15.003999999999966,15.050999999999956,15.294400000000055,15.001266666666643,15.437150000000006,1477012.9675000003,1900793.2981999977,0.0020604395604396386,0.023239917976760192,-5.0,-2.9000000000000017,-7.900000000000002
2282,300059.SZ,20191113,14.44,14.5,14.32,14.42,14.53,-0.11,-0.7571,824933.89,1189049.225,14.946999999999964,15.001999999999958,15.285200000000055,14.961066666666644,15.444250000000006,1445503.1410000003,1856446.1779999977,0.001385041551246508,0.012413793103448256,-5.0,-2.9000000000000017,-7.900000000000002
2283,300059.SZ,20191114,14.44,14.54,14.27,14.45,14.42,0.03,0.208,1003740.36,1447754.994,14.899999999999963,14.960499999999959,15.281200000000055,14.918199999999976,15.452400000000004,1442531.9020000002,1845367.9331999978,0.000692520775623254,0.018569463548830784,-5.0,-2.9000000000000017,-7.900000000000002
